,objectid,msoa11cd,msoa11nm,msoa11nmw,st_areasha,st_lengths,geometry,loneills_2018,loneills_2018_class
6791,6792,W02000001,Isle of Anglesey 001,Ynys M̫n 001,136222638.32891503,95082.51352677988,"MULTIPOLYGON (((238935.7998000002 395331.3997000009, 239314.8005999997 394870.9008000009, 240281.5016000001 394980.9480000008, 240179.5020000003 394434.2999000009, 240562.6050000004 394276.6110999994, 240909.0477 394805.0943999998, 242006.7019999996 394771.9003999997, 242770.1002000002 394508.5, 242613.8009000001 394282.0997000001, 243078.5012999997 393637.9002999999, 243724.3339999998 393532.6096000001, 244605.2002999997 393964.5, 245139.5900999997 393642.8012000006, 244940.801 393254.8004000001, 245523.1005999995 393806.6995999999, 246039.0952000003 393538.5938000008, 245462.5944999997 392321.3465999998, 245465.0663999999 392318.3861999996, 245472.3174000001 392309.7068000007, 245484.7056999998 392297.2262999993, 245501.9150999999 392280.5462999996, 245510.9642000003 392262.9969999995, 245510.7111999998 392261.4119000006, 245509.8602999998 392249.3388999999, 245504.0696 392219.3715000004, 245504.7987000002 392199.1568, 245506.0551000005 392198.2730999999, 245517.1112000002 392177.0445000008, 245519.4254999999 392169.7618000004, 245519.7961999997 392168.5954999998, 245477.6359999999 392135.3462000005, 245423.9293 392098.0715999994, 245366.2105 392063.2013000008, 245313.1119999997 392029.8210000005, 245291.2024999997 392005.9044000003, 245286.8249000004 391994.0557000004, 245274.2471000003 391972.7872000001, 245259.9265000001 391958.7728000004, 245254.0405000001 391953.9138999991, 245238.2679000003 391940.8978000004, 245218.2405000003 391922.3060999997, 245164.9116000002 391876.2507000007, 245151.4633999998 391843.7673000004, 245158.4450000003 391823.5423000008, 245174.273 391784.5811000001, 245179.7432000004 391769.4422999993, 245204.5854000002 391688.9456999991, 245210.6750999996 391676.1815000009, 245232.9020999996 391654.2822999991, 245239.4064999996 391648, 245214.4475999996 391620.6674000006, 245212.7262000004 391619.4785999991, 245204.4707000004 391613.7769000009, 245161.8611000003 391578.3516000006, 245131.9111000001 391555.5840000007, 245114.5871000001 391543.7824000008, 245094.6928000003 391529.0153000001, 245054.9062999999 391492.0847999994, 245052.3472999996 391489.6435000002, 245003.3263999997 391446.5136999991, 245002.8677000003 391445.8490999993, 245000.2901999997 391442.1074000001, 244985.1555000003 391425.1448999997, 244980.1205000002 391422.0144999996, 244969.8887 391415.8746000007, 244964.1830000002 391410.3377999999, 244950.0272000004 391389.2363000009, 244949.6728999997 391388.6730000004, 244935.3870999999 391366.6939000003, 244921.8232000005 391347.7109999992, 244905.7391999997 391329.4142000005, 244896.0552000003 391318.3969999999, 244878.7885999996 391298.7524999995, 244864.1750999996 391281.4212999996, 244863.5668000001 391279.4081999995, 244857.9634999996 391260.8358999994, 244857.9194 391260.6945999991, 244889.1902999999 391261.4513000008, 244903.3041000003 391266.0111999996, 244913.0894999998 391268.3786999993, 244917.2264 391269.2664999999, 244920.2032000003 391269.9054000005, 244928.9051999999 391247.2904000003, 244921.8211000003 391231.8238999993, 244940.6156000001 391196.4323999994, 244958.4167999998 391192.6374999993, 244966.9068 391194.5615999997, 244975.6097999997 391198.5941000003, 244995.2050999999 391207.4311999995, 245021.4644999998 391209.6574000008, 245031.7977 391209.6871000007, 245032.7039000001 391209.5416999999, 245079.3441000003 391202.0491000004, 245084.1221000003 391199.8802000005, 245111.3646 391175.5355999991, 245127.4914999995 391152.6370000001, 245149.6151000001 391102.4301999994, 245152.1187000005 391093.9442999996, 245151.9303000001 391091.3506000005, 245151.3415000001 391083.2895999998, 245150.5785999997 391077.8880000003, 245146.7171 391062.7738000005, 245132.0226999996 391023.7553000003, 245123.1005999995 391008.6932999995, 245117.0917999996 390999.0677000005, 245111.7055000002 390990.5756000001, 245108.7123999996 390986.1601999998, 245053.2095999997 390904.2185999993, 245127.7998000002 390915.8165000007, 245148.0175999999 390918.9581000004, 245284.3919000002 390853.0011999998, 245280.6020999998 390848.4597999994, 245252.9243999999 390815.2914000005, 245245.2402999997 390806.5453999992, 245227.0560999997 390789.4466999993, 245216.1903999997 390779.2364000008, 245190.9733999996 390756.4524000008, 245177.9040999999 390727.3452000003, 245179.8301999997 390722.7852999996, 245211.8916999996 390700.1865999997, 245203.1415999997 390680.0620000008, 245194.6003999999 390661.7139999997, 245195.9275000002 390660.8405000009, 245206.7357999999 390650.7346000001, 245214.0236 390629.6053999998, 245283.0094999997 390566.0866999999, 245300.2034999998 390556.9055000003, 245312.6399999997 390552.2339999992, 245340.2029999997 390542.0943999998, 245348.9693999998 390514.7965999991, 245356.0186000001 390435.6536999997, 245366.5003000004 390363.0940000005, 245324.8449999997 390348.1027000006, 245206.3918000003 390308.7185999993, 245171.7867000001 390298.0526000001, 245075.5746999998 390262.8066000007, 245010.0939999996 390244.5936999992, 245006.4321999997 390241.4418000001, 244997.1700999998 390234.1366000008, 244970.6843999997 390228.5404000003, 244965.4466000004 390222.6238000002, 244953.6204000004 390208.3686999995, 244928.1413000003 390186.1673000008, 244925.3241999997 390183.0390000008, 244918.9642000003 390174.6739000008, 244913.7582 390166.4635000005, 244894.1679999996 390138.5861000009, 244884.5864000004 390128.3092999998, 244883.2931000004 390127.1142999995, 244847.9907 390103.6862000003, 244812.8634000001 390084.4995000008, 244809.1801000005 390082.3757000007, 244803.5932 390080.5058999993, 244787.9064999996 390080.5939000007, 244785.4274000004 390078.6349999998, 244780.4303000001 390074.6864999998, 244770.5733000003 390066.9737, 244753.2922 390064.6666000001, 244750.3225999996 390063.9591000006, 244702.2253999999 390058.8299000002, 244688.7208000002 390059.9122000001, 244675.5010000002 390046.5941000003, 244670.3892000001 390043.2323000003, 244666.9188999999 390041.5846999995, 244659.3474000003 390039.5274, 244658.1944000004 390039.5807000007, 244644.1430000002 390019.8421, 244651.7094000001 389999.2811999992, 244624.1341000004 389959.1291000005, 244607.5001999997 389934.9064000007, 244598.0517999995 389915.2383999992, 244586.7242999999 389896.9109000005, 244559.4183 389844.5362999998, 244550.9057999998 389826.3132000007, 244545.3976999996 389826.3122000005, 244528.1575999996 389864.5054000001, 244516.4062000001 389902.4046, 244479.2975000003 389887.2811999992, 244436.9817000004 389945.7331000008, 244395.4881999996 389932.1918000001, 244382.0503000002 389927.2069000006, 244346.3311000001 389915.1575000007, 244325.1926999995 389908.9152000006, 244266.0915000001 389899.1555000003, 244234.9342 389894.1102000009, 244217.7750000004 389888.1915000007, 244212.8905999996 389883.4739999995, 244184.1365999999 389855.7123000007, 244168.6231000004 389840.7506000008, 244121.2978999997 389827.3894999996, 244084.4380000001 389822.4639999997, 243990.2401999999 389796.2343000006, 243936.2662000004 389773.1931999996, 243913.3152999999 389747.7898999993, 243902.3923000004 389737.3922000006, 243891.4775 389731.4170999993, 243866.8287000004 389719.9277999997, 243852.2429 389714.1985999998, 243835.4104000004 389708.8942000009, 243826.9378000004 389707.5844999999, 243805.7747999998 389705.3050999995, 243798.4234999996 389710.9238000009, 243796.3662999999 389745.9158999994, 243796.2977 389747.0905000009, 243794.5762999998 389746.7545999996, 243793.5225999998 389746.5488000009, 243765.2182999998 389741.0140000004, 243753.0131999999 389738.6261, 243747.3382000001 389736.9109000005, 243745.0864000004 389736.1347000003, 243697.3660000004 389719.6922999993, 243684.7358999997 389715.6658999994, 243681.2758999998 389714.7136000004, 243670.8607000001 389714.5160000008, 243656.1305 389717.1118000001, 243652.9110000003 389718.2495000008, 243648.5723999999 389719.9236999992, 243628.5889999997 389729.0956999995, 243615.8146000002 389736.7716000006, 243604.0006999997 389744.2796, 243603.7969000004 389744.4331999999, 243590.3640999999 389754.5206000004, 243582.4281000001 389760.7567999996, 243571.9352000002 389769.6778999995, 243565.8158 389775.1819000002, 243556.2720999997 389784.3281999994, 243543.8387000002 389797.1711999997, 243521.6445000004 389822.0954, 243515.7472999999 389829.0421999991, 243512.6465999996 389832.6948000006, 243512.0404000003 389833.4105999991, 243444.9786 389870.0083000008, 243434.3229 389875.6843999997, 243431.2764999997 389877.5163000003, 243411.8470999999 389895.1065999996, 243408.1157 389899.5199999996, 243394.5906999996 389918.7344000004, 243373.7707000002 389951.9487999994, 243363.6167000001 389966.6329999994, 243362.8221000005 389967.4942000005, 243348.9346000003 389979.1789999995, 243341.7122999998 389985.8350000009, 243341.3876999998 389987.0760999992, 243338.7928999998 389996.9740999993, 243334.5872999998 390004.7841999996, 243334.3569 390005.0431999993, 243332.2413999997 390007.0666000005, 243329.8913000003 390009.3113000002, 243313.0997000001 389979.2291999999, 243254.8565999996 389861.9863000009, 243249.284 389849.9041000009, 243238.7061000001 389848.7573000006, 243151.0680999998 389831.9340000004, 243118.4834000003 389823.0200999994, 243110.7050999999 389821.4677000009, 243102.5263999999 389819.9317000005, 243082.3351999996 389818.5738999993, 243071.2544999998 389809.8944000006, 243077.4446 389782.2014000006, 243083.2844000002 389764.0469000004, 242855.1956000002 389684.3879000004, 242847.4530999996 389683.6853999998, 242797.9274000004 389678.5777000003, 242779.5957000004 389676.6874000002, 242775.04 389646.0493000001, 242760.5851999996 389633.9425000008, 242734.2684000004 389625.0408999994, 242715.8251 389617.3096999992, 242696.1500000004 389609.9716999996, 242684.8388999999 389618.6613999996, 242645.0872 389637.6771000009, 242638.1496000001 389645.4144000001, 242634.5460999999 389650.5036999993, 242629.7895999998 389662.2028999999, 242629.5459000003 389665.9436000008, 242630.0005999999 389674.5657000002, 242631.0717000002 389685.5561999995, 242648.3957000002 389781.8399, 242661.1742000002 389817.8366, 242669.3938999996 389858.4575999994, 242683.0602000002 389906.1904000007, 242691.2389000002 389926.8699999992, 242706.1524 389977.3081999999, 242706.3059999999 389977.9605, 242712.3608999997 389995.3827999998, 242717.6017000005 390005.4600000009, 242719.0005000001 390008.0004999992, 242719.2555 390009.8734000009, 242724.5505999997 390029.4829999991, 242755.6771 390102.4706999995, 242760.1397000002 390118.0611000005, 242757.2224000003 390135.5263999999, 242754.0018999996 390146.6890999991, 242797.9068999998 390210.1873000003, 242799.4654000001 390212.2096999995, 242818.7462999998 390237.5445000008, 242822.3691999996 390242.7401999999, 242852.7522999998 390300.9781999998, 242856.665 390315.8568999991, 242870.5607000003 390341.0217000004, 242884.9285000004 390371.3289999999, 242885.9913999997 390376.3538000006, 242886.7461000001 390380.5983000007, 242859.0007999996 390421.4057, 242856.0188999996 390426.4539999999, 242854.7726999996 390429.5177999996, 242852.3334999997 390440.1183000002, 242841.0100999996 390498.4044000003, 242841.0378 390503.0830000006, 242842.8677000003 390512.3983999994, 242854.1295999996 390556.0863000005, 242854.017 390556.4857000001, 242849.4632000001 390568.0128000006, 242844.1743000001 390580.8343000002, 242792.2973999996 390693.5010000002, 242748.1332999999 390690.4442999996, 242737.8707999997 390686.9033000004, 242688.0942000002 390674.5947999991, 242678.3918000003 390696.0936999992, 242631.1659000004 390680.8073999994, 242626.8743000003 390678.1881000008, 242618.6290999996 390673.8791000005, 242606.4291000003 390668.3659000006, 242602.6434000004 390666.9251000006, 242576.6604000004 390657.9210999999, 242566.3979000002 390653.2291000001, 242531.9484999999 390634.4633000009, 242511.0548 390620.3157000002, 242504.8514 390616.0446000006, 242492.5071 390608.4066000003, 242444.3064000001 390579.7540000007, 242420.7564000003 390563.3475000001, 242387.0003000004 390539.5938000008, 242385.7775999997 390541.4891999997, 242363.1348999999 390576.5653000008, 242353.6056000004 390589.8874999993, 242274.3438999997 390582.6632000003, 242266.3536 390583.1362999994, 242245.3585000001 390588.4898000006, 242241.1786000002 390592.2693000007, 242228.6397000002 390605.0365999993, 242228.0006999997 390605.6867999993, 242226.1534000002 390606.9689000007, 242222.2560999999 390609.6721999999, 242204.3863000004 390623.7337999996, 242197.8346999995 390638.6115000006, 242197.0000999998 390641.0004999992, 242194.2138 390670.0964000002, 242192.2037000004 390691.0934999995, 242189.9263000004 390701.9121000003, 242167.8458000002 390751.3272999991, 242157.5075000003 390766.4598999992, 242135.8776000002 390769.8278999999, 242132.3673 390770.2354000006, 242055.0492000002 390799.2504999992, 242017.0618000003 390856.8534999993, 241982.4967 390919.3574999999, 241971.1918000001 390932.2741999999, 241955.2019999996 390967.2437999994, 241952.3859999999 390971.6204000004, 241937.6393999998 390987.4483000003, 241932.7814999996 390998.6007000003, 241921.9178999998 391014.6181000005, 241916.2736 391024.4547000006, 241913.1042999998 391032.3804000001, 241912.1704000002 391035.0376999993, 241892.4409999996 391052.8748000003, 241847.1096000001 391077.0278999992, 241814.4133000001 391104.7670000009, 241804.3114999998 391110.9622000009, 241794.8865999999 391111.7086999994, 241775.0855 391104.4761999995, 241772.7978999997 391102.4332999997, 241755.6765999999 391087.7399000004, 241714.0776000004 391058.0613000002, 241693.7573999995 391043.6158000007, 241679.2033000002 391040.1936000008, 241681.0229000002 391059.6106000002, 241677.4245999996 391122.3153000008, 241656.0015000002 391266.0941000003, 241633.8789999997 391267.3045000006, 241604.5322000002 391268.9111000001, 241602.1002000002 391268.9603000004, 241589.7067 391268.4339000005, 241544.7796999998 391271.5529999994, 241542.5832000002 391272.2893000003, 241516.0165999997 391280.3318000007, 241504.3051000005 391281.7675000001, 241502.3687000005 391281.9916999992, 241494.3865999999 391281.2135000005, 241488.6491999999 391282.8529000003, 241486.1597999996 391283.9414000008, 241458.0478999997 391299.5102999993, 241418.4703000002 391328.1330999993, 241412.5864000004 391331.2204999998, 241332.4472000003 391346.3563000001, 241282.4166000001 391261.5435000006, 241227.9828000003 391159.8356999997, 241203.2460000003 391124.2517000008, 241157.4946999997 391029.1722999997, 241144.5831000004 391014.3016999997, 241134.2785999998 391004.4518999998, 241122.8373999996 390996.6550999992, 241109.9360999996 390990.2171999998, 241104.7608000003 390988.2686000001, 241092.6090000002 390982.0611000005, 241090.1626000004 390980.4564999994, 241081.2128999997 390972.1764000002, 241062.4133000001 390953.4669000003, 240998.6190999998 390924.9740999993, 240994.0038999999 390923.4996000007, 240983.3532999996 390920.9978999998, 240977.1826999998 390919.8960999995, 240909.4062000001 390895.9774999991, 240871.7445 390899.7100000009, 240864.0573000005 390904.0342999995, 240862.1300999997 390905.1166999992, 240841.6613999996 390906.4592000004, 240828.2757000001 390909.4573999997, 240805.0186000001 390910.0206000004, 240804.6960000005 390910.0001999997, 240767.9303000001 390914.8396000005, 240744.2032000003 390917.8070999999, 241007.2975000003 389716.4063000008, 239569.1100000003 388711.4056000002, 238982.5944999997 387678.3083999995, 239055.0005000001 386677.8123000003, 240594.9029999999 387445.9986000005, 241708.2982000001 386980.6868999992, 241889.6793 386253.0140000004, 242432.9062000001 386136.3128999993, 242254.8019000003 385594.7171999998, 242689.2032000003 385784.8114999998, 242935.7987000002 384160.4997000005, 243684.2034999998 383911.4998000003, 243764.7973999996 383249.0004999992, 244989.3918000003 383146.0013999995, 245387.6990999999 382962.3091000002, 244994.5948000001 382330.0003999993, 244598.0199999996 382187.4114999995, 243912.8924000002 381020.7191000003, 243124.9058999997 380798.9996000007, 242899.5 380155.5967999995, 241624.9067000002 380509.5935999993, 241512.0005000001 381848.4049999993, 240684.7969000004 381896.0936999992, 240235.2977 381415.9995000008, 240014.7035999997 381641.6871000007, 239588.2966 381028.5004999992, 239265.0946000004 381024.5939000007, 239129.9061000003 380423.0943, 238326.9036999997 380400.9032000005, 237880.6107999999 379626.8124000002, 237796.9068999998 380120.5001999997, 236906.0003000004 380043.4995000008, 236745.9061000003 380434.8118999992, 236213.5018999996 380608.6921999995, 236030.8530999999 380878.2203000002, 236755.9064999996 381628.5, 236585.4053999996 381927.4056000002, 235947.2988 381950.4988000002, 234766.2038000003 382815.4992999993, 234795.4062999999 383096.3117999993, 233374.7015000004 383220.5956999995, 233171.7037000004 383411.0002999995, 233743.3916999996 384032.4055000003, 233733.0000999998 384568.5001999997, 233139.2029999997 384382.8122000005, 232513.5021000002 384613.3114999998, 233470.7966999998 385580.4047999997, 233148.4117999999 385899.7873, 233223.9062000001 387425.0004999992, 233508.2034999998 387833.4065000005, 234248.2012 387820.9055000003, 234406.4019999998 388074.8082999997, 234053.0943 388416.4066000003, 234561.3915999997 388584.5022999998, 234342.2933999998 389958.2126000002, 233710.7045999998 390141.5014999993, 233202.3930000002 389859.4068999998, 232662.5003000004 390426.5932999998, 232295.9062000001 390279.1875, 231407.5001999997 390642.8118999992, 231124.0006999997 390343.0000999998, 229627.7973999996 390298.1867999993, 229333.8009000001 390576.9993999992, 229518.6012000004 391235.0003999993, 228965.9063999997 391704.5002999995, 229226.4007000001 391757.7000999991, 229216.8006999996 392131.5000999998, 228854.5003000004 392312.8115999997, 229021.0005999999 392784.9001000002, 229749.6002000002 393114.6997999996, 230280.3004999999 392710.5997000001, 230746.1007000003 392987.1995000001, 231923.7999999998 392897.5011999998, 232049.4007999999 393475.3004000001, 233269.8009000001 394054.7000999991, 232913.5993999997 393500.3003000002, 233419.9008999998 393172.2997999992, 233946.7006999999 393662.6995000001, 234458.9003999997 393381.9002999999, 234770.1012000004 393660.7774999999, 234901.0000999998 394247.0994000006, 235263.3015999999 394159.8997000009, 235440.1003 394578.2999000009, 235862.0948000001 394498.4996000007, 235583.3004999999 394154.9998000003, 236094.8008000003 393715.1999999993, 236896.5006999997 393869.7994999997, 237248.0010000002 393476.8999000005, 237441.7007999998 393771.4012000002, 237098.6003999999 394037.0996000003, 237588.8004999999 394384.3001000006, 237234.2045999998 394584.5002999995, 238251.7973999996 395132.5942000002, 238783.9006000003 395043.3014000002, 238935.7998000002 395331.3997000009)), ((227075.5992999999 395054.6984999999, 226880.4002999999 394854.5003999993, 226826.5 394980.4002, 227075.5992999999 395054.6984999999)), ((226597.0943 394786.3911000006, 226663.2130000005 394571.6264999993, 226483.801 394686.4999000002, 226597.0943 394786.3911000006)), ((226837.7005000003 394777.1002999991, 226722.4002 394687.5996000003, 226822.6005999995 394943.6999999993, 226837.7005000003 394777.1002999991)), ((227216.4945 395087.1941, 227103.1991999997 395063.3001000006, 227144.6579 395137.5022, 227216.4945 395087.1941)), ((238232.2001 395946.5000999998, 238250.8317999998 395885.6888999995, 238137.9009999996 395924.7994999997, 238232.2001 395946.5000999998)), ((226940.6003 395165.8015000001, 226934.7010000004 395084.3997000009, 226888.1008000001 395127.6943999995, 226940.6003 395165.8015000001)), ((230348.5941000003 394216.0977999996, 230312.6660000002 394203.2466000002, 230340.2085999995 394270.2981000002, 230348.5941000003 394216.0977999996)), ((238130.1002000002 395958.8997000009, 238099.6003 395943.4998000003, 238114.3009000001 395982.3002000004, 238130.1002000002 395958.8997000009)))",-0.7005625839164538,#f5f5f5
